product_title,cleaned_review,aspects,sentiments,aspect_sentiment_dict,original_review,location,date,upvotes,downvotes
BoAt_Rockerz_235v2,best bluetooth headset in terms of bass battery backup and fast charging this is only and only and only for listening songs like while doing the workout but it is not meant for gaming and not even for watching videos cause i noticed a lot of lag delay in delivering the audio if u want to play the games like pubg pls dont go for it and even the keypad tic tic sounds while typing are delayed for about a half a second this headset is only for those people who always listens to mu,"['bluetooth', 'bass battery backup', 'charging', 'audio', 'keypad']","['Positive', 'Positive', 'Positive', 'Negative', 'Negative']","{'bluetooth': 'Positive', 'bass battery backup': 'Positive', 'charging': 'Positive', 'audio': 'Negative', 'keypad': 'Negative'}","Best bluetooth headset in terms of bass, battery backup and fast charging,  this is only and only and only for listening songs, like while doing the workout ... but it is not meant for gaming and not even for watching videos cause I noticed a lot of lag,delay in delivering the audio,  if u want to play the games like pubg , pls dont go for it, and even the keypad tic tic sounds while typing are delayed for about a half a second , this headset is only for those people who ALWAYS LISTENS  TO mu...",East Godavari,8 months ago,5,1
BoAt_Rockerz_235v2,build quality is similar but my parsonal experience build quality is not good but all over is good like battery sound quality,"['build quality', 'battery sound quality']","['Neutral', 'Positive']","{'build quality': 'Neutral', 'battery sound quality': 'Positive'}","Build quality is similar ..but my parsonal experience build quality is not good but all over is good like battery ,sound quality .",Dakshin Santoshpur,8 months ago,18,10
BoAt_Rockerz_235v2,wow what a great product for in this price fabulous sound quality and aowsome battery backup i love this earphone and thanks flipkart or boat,"['price', 'sound quality', 'battery backup']","['Positive', 'Positive', 'Positive']","{'price': 'Positive', 'sound quality': 'Positive', 'battery backup': 'Positive'}",Wow what a great product for in this price Fabulous sound quality and Aowsome battery backup I love this earphone and thanks Flipkart or boAt...,Sambhal,8 months ago,14,6
BoAt_Rockerz_235v2,i would divide it in pros and cons pros good built quality excellent fit balanced sound good batery backup wireless range is good acc to price passive noise isolation is also acceptable treible is good cons low bass others are good but it is good for a price at which i have got it i e more than this is not worthy for it,"['built quality', 'fit', 'sound', 'wireless range', 'passive noise isolation', 'bass']","['Positive', 'Positive', 'Positive', 'Positive', 'Positive', 'Negative']","{'built quality': 'Positive', 'fit': 'Positive', 'sound': 'Positive', 'wireless range': 'Positive', 'passive noise isolation': 'Positive', 'bass': 'Negative'}",I would divide it in pros and cons...Pros:-1-good built quality2-excellent fit3-balanced sound4-good batery backup5- wireless range is good acc to price6-passive noise isolation is also acceptable7- Treible is good Cons:-1- Low bass#Others are good but it is good for a price at which I have got it i.e.899 more than this is not worthy for it,Asansol,8 months ago,10,3
BoAt_Rockerz_235v2,very sexy in look wise awesome in this price range but boult audio curve is better option good base and battery backup,"['look', 'audio curve', 'base', 'battery backup']","['Positive', 'Positive', 'Positive', 'Positive']","{'look': 'Positive', 'audio curve': 'Positive', 'base': 'Positive', 'battery backup': 'Positive'}","Very sexy in look wise ... Awesome in this price range but boult audio curve is better option , good base and battery backup ..",Bareilly,8 months ago,10,4
BoAt_Rockerz_235v2,it is good product i love it good sound quality and biuld quality if you want to buy good headphones you ma try this,"['sound quality', 'biuld quality']","['Positive', 'Positive']","{'sound quality': 'Positive', 'biuld quality': 'Positive'}",It is good product i love it . Good sound quality and biuld quality. If you want to buy good headphones you ma try this👍👍👍👍👍💯💯💯,Tapi District,1 month ago,3,0
BoAt_Rockerz_235v2,excellent sound is good very nice colour wonderful super i like it so much,"['sound', 'colour']","['Positive', 'Positive']","{'sound': 'Positive', 'colour': 'Positive'}",Excellent sound is good very nice colour wonderful super i like it so much 😘😍😍,Pallipalayam,3 months ago,3,0
BoAt_Rockerz_235v2,just awesome better than any other in this price range fitting is good and backup also good last for two days for a normal user and wire lenght adjusting is awesome you hve option to manage lenght of wire according to ur need,"['fitting', 'backup', 'wire lenght adjusting']","['Positive', 'Positive', 'Positive']","{'fitting': 'Positive', 'backup': 'Positive', 'wire lenght adjusting': 'Positive'}",Just awesome better than any other in this price range.fitting is good and backup also good last for two days for a normal user...and wire lenght adjusting is awesome .you hve option to manage lenght of wire according to ur need..,Jehanabad,6 months ago,3,0
BoAt_Rockerz_235v2,decent product and value for money this is built with a very good design the sound quality is medium and little low quality sound during calls and receiving calls not much of a bass sound quality effect overall a good product to go for in this price,"['design', 'sound quality']","['Positive', 'Neutral']","{'design': 'Positive', 'sound quality': 'Neutral'}",Decent product and value for money. This is built with a very good design. The sound quality is medium and little low quality sound during calls and receiving calls. Not much of a bass sound quality effect. Overall a good product to go for in this price.,Bengaluru,8 months ago,3,0
BoAt_Rockerz_235v2,good product battery backup was good and sound quality also good i loved it,"['battery backup', 'sound quality']","['Positive', 'Positive']","{'battery backup': 'Positive', 'sound quality': 'Positive'}",Good product battery backup was good and sound quality also good i loved it 😍,Bengaluru,8 months ago,3,0
BoAt_Rockerz_235v2,they are really amazing worth of money nd sounds good while hearing songs i m satisfied with the product too much thank you,['sounds'],['Positive'],{'sounds': 'Positive'},They are really amazing worth of money nd sounds good while hearing songs. I'm satisfied with the product too much ?. Thank you...,Amravati,8 months ago,3,0
BoAt_Rockerz_235v2,sound for listening music is sufficient and balanced sound for light user bass is normal not a very high bass having distorted while making a call but also a positive sign that is a battery backup company provides hr battery backup and that s true battery backup is very good at this price overall at this budget price range this boat v bluetooth headphone is good and value for money,"['sound', 'battery']","['Positive', 'Positive']","{'sound': 'Positive', 'battery': 'Positive'}","Sound for listening music is sufficient and balanced sound for light user, bass is normal not a very high bass. Having distorted while making a call. But also a positive sign that is a battery backup, company provides 8hr battery backup and that's true, battery backup is very good at this price. Overall at this budget price range this boat 235v2 Bluetooth Headphone is good and value for money.",Mumbai,8 months ago,9,4
BoAt_Rockerz_235v2,superb product awesome bass awesome battery backup fast charging excellent bluetooth connectivity all over,"['bass', 'battery backup', 'charging', 'bluetooth connectivity']","['Positive', 'Positive', 'Positive', 'Positive']","{'bass': 'Positive', 'battery backup': 'Positive', 'charging': 'Positive', 'bluetooth connectivity': 'Positive'}",Superb Product Awesome bass Awesome battery backup & fast charging excellent Bluetooth connectivity All over 5/5.....👌,Surat,8 months ago,10,4
BoAt_Rockerz_235v2,sound quality is good but earbuds are a bit rough but ok bass is good build quality is what i like the most battery backup is also nice overall a good product worth for your money delivery is a bit late and could be fast,"['sound quality', 'bass', 'build quality', 'battery backup', 'delivery']","['Positive', 'Positive', 'Positive', 'Positive', 'Negative']","{'sound quality': 'Positive', 'bass': 'Positive', 'build quality': 'Positive', 'battery backup': 'Positive', 'delivery': 'Negative'}",sound quality is good. but earbuds are a bit rough.but ok. bass is good. build quality is what I like the most. battery backup is also nice. overall a good product. worth for your money delivery is a bit late and could be fast,Visakhapatnam,8 months ago,11,6
